SalePrice,LnSalePrice,Age,GrLivArea,BaseLivArea,Location,BedroomAbvGr,OverallCond,OverallQual,LotFrontage,LotArea,TwoStory_dum,FlatContour_dum,FlatRoof_dum,GarageArea,Garage_dum,CentralAirNum,LowQualFinSF,Fireplaces,KitchenQual_Ex,Zoning_2,Zoning_3,Zoning_4,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
139400.0,11.845102777308561,77.0,1108.0,0.0,1,3.0,7.0,7.0,57.0,7449.0,0,0,0,280.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
122000.0,11.711776323715394,97.0,1889.0,0.0,2,4.0,4.0,7.0,60.0,10120.0,1,0,0,308.0,1,0,0.0,1.0,0,0,0,0,1,0,0,0
143500.0,11.874090314181814,30.0,1285.0,0.0,1,3.0,5.0,6.0,71.0,8197.0,0,1,0,528.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
165250.0,12.015214757713933,67.0,1302.0,258.0,1,2.0,8.0,7.0,70.0,6960.0,1,1,0,224.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
182000.0,12.111761966058932,23.0,1522.0,1190.0,2,3.0,5.0,6.0,66.8214,11075.0,0,1,0,552.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
243000.0,12.400816722322686,57.0,2158.0,477.0,1,4.0,7.0,6.0,84.0,12615.0,0,1,0,576.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
301000.0,12.614865543731012,21.0,2730.0,1502.0,1,4.0,5.0,7.0,86.0,10380.0,1,1,0,576.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
238000.0,12.380025952653611,16.0,2127.0,682.0,1,4.0,5.0,7.0,103.0,13125.0,1,1,0,833.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
207000.0,12.240474072247506,19.0,1873.0,929.0,1,3.0,5.0,7.0,74.7688,8883.0,1,1,0,619.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
160000.0,11.982929094215963,30.0,1009.0,755.0,3,3.0,7.0,5.0,72.0,9720.0,0,1,0,576.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
148000.0,11.904967552746252,31.0,1113.0,751.0,1,3.0,7.0,6.0,74.7688,7917.0,0,1,0,504.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
125000.0,11.736069016284437,52.0,768.0,544.0,1,2.0,5.0,4.0,60.0,8172.0,0,1,0,355.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
175000.0,12.072541252905651,70.0,1768.0,569.0,1,3.0,7.0,5.0,60.0,7200.0,1,1,0,240.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
148500.0,11.908340237224891,77.0,1098.0,246.0,3,2.0,8.0,7.0,63.0,4000.0,1,1,0,216.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
189950.0,12.154516158615772,89.0,1426.0,0.0,3,3.0,8.0,7.0,55.0,7642.0,1,1,0,216.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
135000.0,11.813030057420567,81.0,1461.0,0.0,3,3.0,8.0,6.0,53.0,7155.0,1,1,0,225.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
164000.0,12.007621706806335,66.0,1646.0,364.0,3,4.0,5.0,7.0,53.0,7128.0,1,1,0,240.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
90350.0,11.411446296020374,94.0,694.0,365.0,3,2.0,6.0,5.0,40.0,4280.0,0,1,0,352.0,1,0,0.0,1.0,0,0,1,0,1,0,0,0
119750.0,11.693161515273161,69.0,954.0,0.0,3,2.0,7.0,5.0,50.0,6305.0,0,0,0,240.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
238000.0,12.380025952653611,80.0,1718.0,0.0,3,4.0,7.0,7.0,60.0,7230.0,1,1,0,264.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
259500.0,12.46651198158808,62.0,2320.0,924.0,3,3.0,8.0,6.0,61.0,7259.0,1,1,0,180.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
123900.0,11.727230067617233,27.0,1045.0,330.0,3,2.0,6.0,6.0,24.0,1782.0,1,1,0,462.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
198000.0,12.196022309676673,36.0,1696.0,434.0,3,3.0,5.0,7.0,74.7688,20693.0,0,0,0,625.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
118400.0,11.681824001432043,87.0,1012.0,0.0,1,2.0,5.0,6.0,59.0,8263.0,0,0,0,308.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
183500.0,12.119969946476761,28.0,1299.0,1001.0,2,2.0,6.0,6.0,74.7688,12150.0,0,0,0,486.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
156000.0,11.957611286231675,29.0,912.0,773.0,2,2.0,6.0,6.0,74.7688,7540.0,0,1,0,470.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
257000.0,12.456831363877356,49.0,2279.0,0.0,4,4.0,8.0,6.0,149.0,19958.0,0,1,0,461.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
134000.0,11.805595078933049,31.0,1142.0,874.0,1,3.0,5.0,5.0,44.0,4224.0,0,1,0,528.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
153500.0,11.941455846009388,30.0,1008.0,923.0,2,1.0,5.0,5.0,72.0,9129.0,0,1,0,678.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
188000.0,12.144197241812087,30.0,1356.0,1148.0,2,3.0,6.0,6.0,74.7688,15957.0,0,0,0,528.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
196000.0,12.185869938212655,30.0,1676.0,1112.0,2,3.0,6.0,5.0,61.0,33983.0,0,1,0,672.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
157000.0,11.964001084330445,30.0,1432.0,531.0,2,3.0,7.0,5.0,68.0,8286.0,1,1,0,531.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
183500.0,12.119969946476761,13.0,1169.0,705.0,2,3.0,6.0,6.0,74.7688,8076.0,0,1,0,402.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
188900.0,12.1489730534896,28.0,1857.0,0.0,3,4.0,5.0,7.0,81.0,10530.0,1,1,0,482.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
250000.0,12.429216196844383,28.0,2784.0,1259.0,3,5.0,5.0,7.0,80.0,16692.0,1,1,0,564.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
179900.0,12.100156419938624,31.0,1552.0,550.0,3,3.0,6.0,6.0,85.0,11475.0,1,1,0,434.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
162900.0,12.000891794590137,30.0,1664.0,194.0,3,4.0,5.0,7.0,78.0,10140.0,1,1,0,528.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
181000.0,12.106252310247962,32.0,1309.0,1040.0,3,3.0,6.0,6.0,78.0,10140.0,0,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
123000.0,11.719939634354555,39.0,900.0,769.0,2,3.0,5.0,5.0,68.0,7838.0,0,1,0,288.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
321000.0,12.679196402112153,12.0,2494.0,548.0,4,4.0,5.0,8.0,74.7688,10236.0,1,1,0,803.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
144000.0,11.877568578558138,44.0,1211.0,612.0,1,2.0,6.0,5.0,74.7688,9240.0,0,1,0,576.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
151000.0,11.925035115797062,29.0,1212.0,506.0,1,3.0,7.0,6.0,88.0,8471.0,0,1,0,492.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
260000.0,12.468436909997665,32.0,2646.0,1520.0,4,3.0,4.0,7.0,100.0,14330.0,1,0,0,550.0,1,1,0.0,4.0,0,0,1,0,0,0,0,0
262000.0,12.476099782743233,12.0,1624.0,1456.0,4,2.0,5.0,8.0,89.0,12461.0,0,1,0,757.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
200000.0,12.206072645530174,9.0,1694.0,0.0,4,3.0,5.0,7.0,114.0,8314.0,1,1,0,434.0,1,1,0.0,1.0,0,0,0,1,0,0,0,0
170000.0,12.043553716032399,38.0,1920.0,0.0,3,4.0,6.0,7.0,102.0,10192.0,1,1,0,487.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
190000.0,12.154779351142624,35.0,1993.0,416.0,3,4.0,5.0,6.0,74.7688,14803.0,1,1,0,495.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
160000.0,11.982929094215963,42.0,1251.0,553.0,2,3.0,6.0,6.0,80.0,8800.0,0,1,0,461.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
129800.0,11.773750083252127,72.0,816.0,574.0,2,2.0,8.0,6.0,60.0,8550.0,0,1,0,240.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
137000.0,11.827736204810263,59.0,1043.0,0.0,2,2.0,7.0,5.0,68.0,9724.0,0,1,0,273.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
146500.0,11.894780707439258,54.0,1624.0,40.0,2,2.0,6.0,5.0,89.0,10858.0,0,1,0,240.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
133000.0,11.79810440720389,65.0,1578.0,568.0,2,3.0,7.0,6.0,79.0,9490.0,1,1,0,240.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
137000.0,11.827736204810263,57.0,1728.0,0.0,2,3.0,6.0,5.0,79.0,9462.0,1,1,0,234.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
226000.0,12.328290278254423,40.0,2157.0,445.0,2,4.0,6.0,7.0,88.0,14200.0,1,1,0,487.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
132000.0,11.790557201568507,49.0,1364.0,623.0,2,3.0,5.0,5.0,70.0,8400.0,0,1,0,331.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
148000.0,11.904967552746252,50.0,1370.0,959.0,2,3.0,6.0,5.0,125.0,10000.0,0,1,0,300.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
141000.0,11.856515169360305,49.0,1092.0,895.0,2,2.0,5.0,5.0,69.0,14850.0,0,1,0,299.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
134450.0,11.80894766169701,49.0,1236.0,360.0,2,2.0,6.0,5.0,72.0,10011.0,0,1,0,447.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
159950.0,11.982616545377663,40.0,1086.0,644.0,2,3.0,5.0,5.0,85.0,13400.0,0,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
159000.0,11.976659481202368,44.0,1734.0,600.0,2,3.0,7.0,6.0,77.0,9786.0,1,0,0,440.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
105000.0,11.56171562913966,76.0,1004.0,0.0,2,2.0,8.0,7.0,66.0,3960.0,1,1,0,200.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0
202500.0,12.218495165528731,82.0,1827.0,0.0,2,2.0,7.0,6.0,69.0,11737.0,1,0,0,240.0,1,0,0.0,1.0,0,0,1,0,0,0,0,0
119900.0,11.694413341015606,67.0,1118.0,507.0,2,3.0,7.0,5.0,65.0,7800.0,1,1,0,410.0,1,1,0.0,1.0,0,0,0,0,0,0,0,0
114500.0,11.648330101976432,72.0,1176.0,0.0,2,3.0,6.0,6.0,52.0,6240.0,0,1,0,528.0,1,1,360.0,1.0,0,0,0,0,0,0,0,0
110500.0,11.612770799939945,81.0,1103.0,397.0,2,2.0,6.0,6.0,50.0,6000.0,0,1,0,440.0,1,1,0.0,1.0,0,0,0,0,0,0,0,0
137500.0,11.831379196088763,55.0,1422.0,329.0,1,3.0,5.0,5.0,82.0,12375.0,1,1,0,288.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
165000.0,12.013700752882718,39.0,1458.0,1176.0,1,3.0,5.0,5.0,74.7688,9535.0,0,1,0,512.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
180000.0,12.100712129872347,38.0,1721.0,570.0,1,3.0,6.0,5.0,78.0,10335.0,0,1,0,440.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
160500.0,11.986049221552207,28.0,1040.0,794.0,1,3.0,6.0,6.0,74.7688,7176.0,0,1,0,616.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
155000.0,11.951180395901384,49.0,1803.0,850.0,1,3.0,4.0,5.0,88.0,13125.0,0,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
142500.0,11.867097278690842,32.0,894.0,762.0,1,3.0,5.0,5.0,100.0,13350.0,0,1,0,440.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
274970.0,12.524417279788771,40.0,2201.0,0.0,1,4.0,7.0,6.0,74.7688,19690.0,1,1,1,432.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
182000.0,12.111761966058932,44.0,1560.0,1776.0,1,3.0,5.0,5.0,78.0,11679.0,0,1,0,528.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
160000.0,11.982929094215963,80.0,1479.0,424.0,1,3.0,8.0,7.0,43.0,7000.0,1,1,0,312.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
195000.0,12.180754837545884,86.0,1550.0,0.0,3,3.0,5.0,6.0,66.0,21780.0,1,1,0,318.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
199500.0,12.203569515312056,74.0,1609.0,0.0,3,3.0,7.0,7.0,70.0,12320.0,1,0,0,579.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
210000.0,12.254862809699606,76.0,1801.0,0.0,3,3.0,7.0,6.0,70.0,14210.0,1,1,0,365.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
151400.0,11.927680619985486,33.0,2521.0,837.0,1,5.0,4.0,6.0,42.0,3964.0,1,1,0,576.0,1,1,0.0,1.0,0,0,0,0,0,0,0,0
